0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9044131799169586,2.0890345298320474,-1.7507983421756101,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9044131799169586,2.0890345298320474,-1.7507983421756101,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9044131799169586,2.0890345298320474,-1.7507983421756101,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9044131799169586,2.0890345298320474,-1.7507983421756101,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9044131799169586,2.0890345298320474,-1.7507983421756101,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9044131799169586,2.0890345298320474,-1.7507983421756101,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9044131799169586,2.0890345298320474,-1.7507983421756101,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9038858740211229,2.090225173761671,-1.7524501518628393,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9038858740211229,2.090225173761671,-1.7524501518628393,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9038858740211229,2.090225173761671,-1.7524501518628393,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9038858740211229,2.090225173761671,-1.7524501518628393,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9036222210732054,2.0908608873581036,-1.7533327660587092,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9036222210732054,2.0908608873581036,-1.7533327660587092,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9036222210732054,2.0908608873581036,-1.7533327660587092,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9036222210732054,2.0908608873581036,-1.7533327660587092,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9033585681252871,2.091519521184142,-1.75416677223836,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9033585681252871,2.091519521184142,-1.75416677223836,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9033585681252871,2.091519521184142,-1.75416677223836,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9033585681252871,2.091519521184142,-1.75416677223836,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9033585681252871,2.091519521184142,-1.75416677223836,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9033585681252871,2.091519521184142,-1.75416677223836,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9033585681252871,2.091519521184142,-1.75416677223836,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9033585681252871,2.091519521184142,-1.75416677223836,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9027593568800203,2.092861006557907,-1.7558347845976625,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9027593568800203,2.092861006557907,-1.7558347845976625,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9027593568800203,2.092861006557907,-1.7558347845976625,-1.5725453642862393,1.4412056298993219
0.0,0.0,0.0,0.0,0.0,0.0,1.4424527370397107,-1.9027593568800203,2.092861006557907,-1.7558347845976625,-1.5725453642862393,1.4412056298993219
