-0.012775,0.0033549,-0.0030821,0.0032942,-0.0033558,-0.0052947,0.0042847,-0.0057781,0.008849,-0.0019963,0.00098047,2.4863e-05,-0.003114,-6.469e-08,2.9989e-07,-4.9465e-07,1.7461e-07,-1.8644e-06,4.3465e-06,-4.4069e-06,3.8169e-06,-8.1923e-06,5.5748e-06,-8.819e-06,9.4127e-06
0.013436,0.0012558,-0.0012373,0.000797,-0.0007979,0.00022468,0.0011946,-0.00020778,0.00020694,-0.0044273,0.011499,-0.011337,0.0037048,-2.2363e-07,4.5146e-07,-2.1623e-07,-2.7146e-07,1.2756e-05,-8.4956e-06,3.5243e-06,-3.0016e-06,-9.8167e-06,1.1705e-05,-1.2214e-05,1.2769e-05
-0.028449,-0.0027242,-0.0078566,-0.0041534,-0.0077181,0.00061292,0.0012671,0.0023821,0.0022691,0.00094582,-0.00042514,0.001584,0.0012058,-1.5898e-06,-1.5789e-06,-1.7147e-06,-7.9319e-07,-2.7052e-06,5.0027e-07,-1.317e-06,-6.5033e-07,-2.9816e-07,-8.4063e-06,-5.0406e-06,-6.1636e-06
-7.0593e-05,1.0697e-05,6.0275e-05,-6.4774e-05,-2.6546e-05,-1.3299e-05,-1.1434e-05,-3.5332e-06,-2.6067e-05,3.1845e-05,-7.5721e-05,0.00010689,2.8923e-05,1.1785e-08,8.1306e-09,-1.436e-08,-4.7133e-09,-1.2647e-07,1.0105e-07,-1.2473e-07,9.7859e-08,8.3687e-08,-8.2775e-08,8.016e-08,-1.9247e-08
0.00023988,1.2845e-05,-4.8303e-06,7.1054e-05,-7.3649e-05,-3.3377e-05,8.9262e-06,-3.5081e-05,5.8589e-05,-2.1352e-05,2.5312e-05,-1.048e-05,-3.9982e-05,-5.7203e-09,1.4308e-08,4.3178e-09,-9.3332e-09,8.1549e-08,-1.9584e-08,-9.2555e-09,2.5455e-08,-9.6603e-08,1.0578e-07,-1.7552e-07,1.8987e-07
-2.6027e-05,-4.0507e-06,2.264e-06,-2.8285e-06,4.4002e-06,-4.3279e-05,5.405e-05,3.5272e-05,-5.9983e-05,-2.2331e-05,6.3859e-05,4.6359e-05,-3.6108e-05,-2.4426e-10,-1.8715e-10,1.1466e-09,-1.2503e-09,4.3704e-09,1.5419e-09,4.5381e-08,-4.0682e-08,-1.5465e-08,2.9499e-08,-1.1796e-08,-3.5099e-08
