0.0033154,-0.0030818,0.003249,-0.0033372,-0.005303,0.0043064,-0.005757,0.008873,-0.0019899,0.00097061,-4.7185e-06,-0.0031309,-5.0111e-08,3.1998e-07,-4.7694e-07,1.924e-07,-2.0505e-06,4.3874e-06,-4.5278e-06,3.8043e-06,-8.2724e-06,5.5294e-06,-9.006e-06,9.4875e-06
0.0012973,-0.0012376,0.00084448,-0.00081742,0.00023339,0.0011718,-0.00022997,0.00018175,-0.0044342,0.011509,-0.011306,0.0037226,-2.3896e-07,4.3034e-07,-2.3486e-07,-2.9017e-07,1.2952e-05,-8.5387e-06,3.6515e-06,-2.9884e-06,-9.7324e-06,1.1752e-05,-1.2018e-05,1.269e-05
-0.0028122,-0.007856,-0.004254,-0.0076768,0.00059449,0.0013155,0.0024291,0.0023224,0.00096026,-0.0004471,0.0015181,0.0011681,-1.5573e-06,-1.5342e-06,-1.6752e-06,-7.5357e-07,-3.1196e-06,5.9139e-07,-1.5862e-06,-6.7827e-07,-4.767e-07,-8.5074e-06,-5.4572e-06,-5.997e-06
1.0479e-05,6.0276e-05,-6.5023e-05,-2.6443e-05,-1.3344e-05,-1.1314e-05,-3.4167e-06,-2.5934e-05,3.1881e-05,-7.5775e-05,0.00010673,2.8829e-05,1.1865e-08,8.2416e-09,-1.4262e-08,-4.615e-09,-1.275e-07,1.0128e-07,-1.254e-07,9.779e-08,8.3244e-08,-8.3026e-08,7.9126e-08,-1.8834e-08
1.3587e-05,-4.8355e-06,7.1902e-05,-7.3998e-05,-3.3221e-05,8.5185e-06,-3.5477e-05,5.8139e-05,-2.1473e-05,2.5497e-05,-9.9247e-06,-3.9665e-05,-5.9941e-09,1.393e-08,3.9852e-09,-9.6673e-09,8.5043e-08,-2.0352e-08,-6.9857e-09,2.569e-08,-9.5098e-08,1.0663e-07,-1.7201e-07,1.8847e-07
-4.1312e-06,2.2646e-06,-2.9205e-06,4.4381e-06,-4.3296e-05,5.4094e-05,3.5315e-05,-5.9934e-05,-2.2317e-05,6.3839e-05,4.6298e-05,-3.6143e-05,-2.1456e-10,-1.4623e-10,1.1827e-09,-1.2141e-09,3.9912e-09,1.6253e-09,4.5135e-08,-4.0708e-08,-1.5628e-08,2.9406e-08,-1.2177e-08,-3.4946e-08
